X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
445838.5938,216244.1008,5362,redacted,0.13,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443543.8299,216007.9989,5364,redacted,0.18,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
439251.5703,224403.4056,5365,redacted,0.7875,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443448.3033,216008.8275,5366,redacted,1.575,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443527.6198,215974.8018,5367,redacted,0.5775,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
444515.2515,213221.5293,5368,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5369,redacted,0.05,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
450058.0386,208998.4986,5370,redacted,0.05,Food Establishment,Caterer,,,ST GEORGE,CHITTENDEN,,,,,1
450328.3744,209963.2005,5371,redacted,0.055,Food Establishment,Caterer,,,ST GEORGE,CHITTENDEN,,,,,1
508531.9378,117660.1453,5372,redacted,0.26,Food Establishment,Restaurant,,,ST GEORGE,CHITTENDEN,,,,,1
449722.7521,207889.8489,5373,redacted,0.63,Food Establishment,Restaurant,,,ST GEORGE,CHITTENDEN,,,,,1
468105.862,223097.5788,5374,redacted,0.18,Food Establishment,Grocery,,,UNDERHILL,CHITTENDEN,,,,,1
470991.5245,222906.2655,5375,redacted,0.21525,Food Establishment,Lodging,,,UNDERHILL,CHITTENDEN,,,,,1
464744.1834,224926.2288,5376,redacted,0.18,Food Establishment,Grocery,,,UNDERHILL,CHITTENDEN,,,,,1
464759.8412,224881.6951,5378,redacted,0.13,Food Establishment,Bakery,,,UNDERHILL,CHITTENDEN,,,,,1
464799.5887,224881.4796,5379,redacted,0.13,Food Establishment,Home-based Business,,,UNDERHILL,CHITTENDEN,,,,,1
467907.3446,223154.1165,5380,redacted,0.13,Food Establishment,Restaurant,Deli,,UNDERHILL,CHITTENDEN,,,,,1
468703.8426,223428.0342,5382,redacted,0.097745,Food Establishment,School,,,UNDERHILL,CHITTENDEN,,,,,1
467375.2294,224868.0324,5383,redacted,0.055,Food Establishment,Caterer,,,UNDERHILL,CHITTENDEN,,,,,1
466131.3198,234797.6339,5385,redacted,0.042,Nursing/Assisted Living,Residential Facility,,,WESTFORD,CHITTENDEN,,,,,1
458798.3553,233773.3434,5386,redacted,0.115825,Food Establishment,School,,,WESTFORD,CHITTENDEN,,,,,1
458718.9638,236263.0457,5387,redacted,0.72,Food Establishment,Grocery,,,WESTFORD,CHITTENDEN,,,,,1
458429.9681,233275.6362,5388,redacted,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",,WESTFORD,CHITTENDEN,,,,,1
461101.3017,233881.3408,5389,redacted,0.05,Food Establishment,Home-based Business,,,WESTFORD,CHITTENDEN,,,,,1
461745.7651,234121.9754,5390,redacted,0.13,Food Establishment,Bakery,,,WESTFORD,CHITTENDEN,,,,,1
460783.2926,232494.2073,5391,redacted,0.05,Food Establishment,Caterer,,,WESTFORD,CHITTENDEN,,,,,1
458718.6094,236207.4854,5392,redacted,,Food Manufacturer,Food Processor,,,WESTFORD,CHITTENDEN,,,,,1
451795.565,216563.9957,5393,redacted,0.26,Food Establishment,Caterer,,,WILLISTON,CHITTENDEN,,,,,1
451795.565,216563.9957,5394,redacted,0.1875,Food Establishment,Caterer,,,WILLISTON,CHITTENDEN,,,,,1
499760.7248,203229.4856,5395,redacted,0.72,Food Establishment,Convenience Store,,,CALAIS,WASHINGTON,,,,,1
500510.4312,203518.3995,5396,redacted,0.05,Food Establishment,Caterer,,,ADAMANT,WASHINGTON,,,,,1
499569.3141,203373.9446,5397,redacted,0.05,Food Establishment,Caterer,,,CALAIS,WASHINGTON,,,,,1
499824.142,188695.8474,5398,redacted,0.23625,Food Establishment,Restaurant,Bars/Pubs,,BARRE,WASHINGTON,,,,,1
498696.9442,188151.5249,5399,redacted,0.13,Food Establishment,Home-based Business,,,BARRE,WASHINGTON,,,,,1
500071.951,187862.5048,5400,redacted,0.504,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
498544.0902,183795.9793,5401,redacted,0.08925,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
498504.08,183740.4326,5402,redacted,0.05,Food Establishment,Caterer,,,BARRE,WASHINGTON,,,,,1
500679.5065,188162.5421,5403,redacted,0.16275,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
495845.2904,191752.7515,5404,redacted,1.365,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
498129.5548,188851.6683,5405,redacted,0.0525,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
498872.9235,188773.7202,5406,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
503903.4023,184396.9775,5407,redacted,0.72,Food Establishment,Grocery,,,BARRE,WASHINGTON,,,,,1
500079.9473,187718.0593,5408,redacted,0.05,Food Establishment,Caterer,,,BARRE,WASHINGTON,,,,,1
500151.9002,187706.9494,5409,redacted,0.18,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
495781.4575,191886.1275,5410,redacted,0.26,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
499776.1796,188662.5152,5411,redacted,0.26,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499776.1796,188662.5152,5412,redacted,0.13,Food Establishment,Bakery,,,BARRE,WASHINGTON,,,,,1
499952.0378,188573.6218,5413,redacted,0.1,Food Establishment,Caterer,,,BARRE,WASHINGTON,,,,,1
495909.4168,192086.0495,5414,redacted,0.26,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
495093.9312,191331.0418,5415,redacted,0.80325,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
495789.6183,192152.793,5417,redacted,0.26,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
498513.1453,188451.5666,5418,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
500575.6238,187684.7505,5419,redacted,0.12845,Food Establishment,School,,,BARRE,WASHINGTON,,,,,1
500535.6237,188006.9719,5420,redacted,0.18,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
500143.9118,187418.0582,5421,redacted,0.26,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
496244.6419,191508.0629,5422,redacted,0.72,Food Establishment,Grocery,,,BARRE,WASHINGTON,,,,,1
500959.3243,188018.1313,5423,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
500095.9454,187129.1663,5424,redacted,0.26,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499704.2408,188740.2965,5425,redacted,1.47,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
500127.8972,188673.6238,5426,redacted,0.042,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
504212.0851,189497.2036,5430,redacted,0.05,Food Establishment,Caterer,,,BARRE,WASHINGTON,,,,,1
499792.1555,188306.9559,5432,redacted,0.05775,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
501574.9041,187962.694,5433,redacted,0.13,Food Establishment,Grocery,Deli,,BARRE TOWN,WASHINGTON,,,,,1
499624.3117,188840.3016,5434,redacted,1.575,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
498992.7844,188507.0316,5436,redacted,0.84,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
503903.3759,184441.4221,5438,redacted,0.525,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499496.4254,188940.3111,5440,redacted,0.05,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
498185.9134,190318.3351,5443,redacted,0.252,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499816.1528,188851.4046,5445,redacted,0.26,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
498345.2411,188318.2722,5446,redacted,0.504,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
499424.5027,189129.2078,5447,redacted,0.8925,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499504.2226,186340.2905,5448,redacted,0.735,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
498185.9134,190318.3351,5451,redacted,0.18,Food Establishment,Grocery,,,BARRE,WASHINGTON,,,,,1
499320.6107,189295.886,5452,redacted,0.18,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
499888.0889,188606.9563,5454,redacted,1.155,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
501439.4317,185984.8719,5455,redacted,,Food Manufacturer,Sweets,,,BARRE,WASHINGTON,,,,,1
499760.2022,188929.1849,5456,redacted,0.05,Food Establishment,Caterer,,,BARRE,WASHINGTON,,,,,1
498185.9134,190318.3351,5457,redacted,0.18,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
500888.0005,183384.7665,5459,redacted,0.18,Food Establishment,Convenience Store,,,BARRE TOWN,WASHINGTON,,,,,1
473916.3241,238317.5112,5460,redacted,0.168,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499840.114,188073.6192,5461,redacted,0.05,Food Establishment,Mobile Unit,,,BARRE,WASHINGTON,,,,,1
499920.0613,188429.1764,5462,redacted,0.735,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
500031.9776,187995.8389,5463,redacted,0.21,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499456.4785,189173.6499,5464,redacted,0.84,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
495612.9024,190730.6664,5465,redacted,0.74025,Nursing/Assisted Living,Residential Facility,,,BARRE,WASHINGTON,,,,,1
495141.717,191119.8923,5466,redacted,0.6405,Hospital,,,,BARRE,WASHINGTON,,,,,1
499712.2538,189184.745,5467,redacted,0.2625,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499944.0448,188651.4004,5469,redacted,3.15,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
495933.0408,191530.4711,5470,redacted,0.18,Food Establishment,Grocery,,,BARRE CITY,WASHINGTON,,,,,1
500143.9035,187795.8388,5471,redacted,0.21,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499808.1546,188684.7366,5472,redacted,0.25725,Food Establishment,Bar,Bars/Pubs,,BARRE,WASHINGTON,,,,,1
500079.9473,187718.0593,5473,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
499776.1796,188662.5152,5474,redacted,0.42,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499848.1193,188551.401,5475,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
499520.4173,189106.9776,5476,redacted,0.189,Food Establishment,Bakery,,,BARRE,WASHINGTON,,,,,1
499888.0849,188373.6208,5477,redacted,0.18,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
499776.1815,188718.0713,5478,redacted,0.72,Food Establishment,Grocery,,,BARRE CITY,WASHINGTON,,,,,1
499776.1815,188718.0713,5479,redacted,0.18,Food Establishment,Grocery,,,BARRE CITY,WASHINGTON,,,,,1
499776.1815,188718.0713,5480,redacted,0.603636177,Food Manufacturer,Bakery,,,BARRE CITY,WASHINGTON,,,,,1
500087.9465,187384.7236,5482,redacted,,Food Manufacturer,Food Processor,,,BARRE CITY,WASHINGTON,,,,,1
500087.9465,187384.7236,5483,redacted,0.603636177,Food Manufacturer,Food Processor,,,BARRE CITY,WASHINGTON,,,,,1
500599.5828,187962.5326,5484,redacted,0.126,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
500095.9422,187351.3901,5485,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
499088.8638,189618.1397,5486,redacted,2.7615,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499928.0542,188340.2866,5487,redacted,0.462,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499704.2408,188740.2965,5488,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
499656.2828,188795.8549,5490,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
499792.1851,189240.2981,5492,redacted,0.05,Food Establishment,Concession Stand,,,BARRE,WASHINGTON,,,,,1
499624.3117,188840.3016,5493,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
498952.8208,188540.3715,5494,redacted,0.13,Food Establishment,Bakery,,,BARRE CITY,WASHINGTON,,,,,1
499560.3662,188862.528,5495,redacted,0.168,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499536.3893,188906.9745,5496,redacted,1.2075,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499520.4035,188918.0869,5497,redacted,3.99,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499432.4948,189118.0958,5498,redacted,0.18,Food Establishment,Grocery,,,BARRE CITY,WASHINGTON,,,,,1
499576.383,189329.1982,5499,redacted,0.18,Food Establishment,Grocery,,,BARRE CITY,WASHINGTON,,,,,1
499056.8846,189551.4769,5501,redacted,0.18,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
499016.9387,189662.595,5502,redacted,0.05,Food Establishment,Caterer,,,BARRE CITY,WASHINGTON,,,,,1
499696.2335,188440.2941,5503,redacted,0.1875,Food Establishment,Caterer,,,BARRE CITY,WASHINGTON,,,,,1
499920.0613,188429.1764,5504,redacted,0.26,Food Establishment,Restaurant,,,BARRE CITY,WASHINGTON,,,,,1
500383.829,186318.0607,5505,redacted,0.18,Food Establishment,Convenience Store,,,BARRE TOWN,WASHINGTON,,,,,1
498544.8993,187451.5512,5510,redacted,0.13,Food Establishment,Home-based Business,,,BARRE TOWN,WASHINGTON,,,,,1
499016.523,186884.7931,5511,redacted,,Food Manufacturer,Dairy,Milk,,BARRE TOWN,WASHINGTON,,,,,1
500679.2111,191018.1283,5513,redacted,0.18,Food Establishment,Convenience Store,,,BARRE TOWN,WASHINGTON,,,,,1
499664.1508,186340.2804,5514,redacted,0.18,Food Establishment,Grocery,,,BARRE TOWN,WASHINGTON,,,,,1
502319.6565,184362.895,5516,redacted,0.72,Food Establishment,Grocery,,,BARRE TOWN,WASHINGTON,,,,,1
501031.6259,185773.6831,5517,redacted,4.165,Food Manufacturer,Dairy,Cheese,,BARRE TOWN,WASHINGTON,,,,,1
500799.011,191518.1485,5518,redacted,3.15,Food Establishment,Restaurant,,,BARRE,WASHINGTON,,,,,1
499776.1255,187073.6135,5519,redacted,0.429195,Food Establishment,Caterer,,,BARRE,WASHINGTON,,,,,1
502767.6837,184140.8454,5521,redacted,0.084,Food Establishment,Lodging,,,BARRE TOWN,WASHINGTON,,,,,1
501695.5026,185318.2632,5522,redacted,0.483075,Food Establishment,School,,,BARRE,WASHINGTON,,,,,1
500095.8847,191284.7641,5523,redacted,4.2,Food Establishment,Restaurant,,,BARRE TOWN,WASHINGTON,,,,,1
504055.2694,184574.8477,5524,redacted,0.18,Food Establishment,Caterer,,,EAST BARRE,WASHINGTON,,,,,1
500583.8001,185640.2942,5525,redacted,,Food Manufacturer,Food Processor,,,BARRE TOWN,WASHINGTON,,,,,1
490090.6707,195758.9959,5526,redacted,0.18,Food Establishment,Grocery,,,BERLIN,WASHINGTON,,,,,1
495141.717,191119.8923,5527,redacted,2.016,Food Establishment,Hospital,,,BERLIN,WASHINGTON,,,,,1
495141.717,191119.8923,5528,redacted,0.6405,Hospital,,,,BERLIN,WASHINGTON,,,,,1
495885.3441,191919.3954,5529,redacted,1.47,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
495646.2157,192764.0073,5532,redacted,1.302,Food Establishment,Restaurant,,,MONTPELIER,WASHINGTON,,,,,1
494797.2145,189975.697,5533,redacted,1.3965,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
493902.4728,190365.3606,5534,redacted,1.974,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
493902.4728,190365.3606,5535,redacted,0.2625,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
493902.4728,190365.3606,5536,redacted,0.18,Food Establishment,Convenience Store,,,MONTPELIER,WASHINGTON,,,,,1
494805.813,190742.3666,5537,redacted,0.26,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
495885.1281,191574.9461,5539,redacted,0.399,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
495717.8883,192419.5102,5541,redacted,0.21,Food Establishment,Restaurant,,,BERLIN,WASHINGTON,,,,,1
494270.1795,190476.142,5542,redacted,0.11752,Food Establishment,School,,,BERLIN,WASHINGTON,,,,,1
489432.7479,188837.6787,5543,redacted,0.18,Food Establishment,Grocery,,,BERLIN,WASHINGTON,,,,,1
496587.9515,190996.7574,5544,redacted,0.21,Food Establishment,Bakery,,,BERLIN,WASHINGTON,,,,,1
497274.962,190529.7636,5545,redacted,0.72,Food Establishment,Grocery,,,BERLIN,WASHINGTON,,,,,1
519261.3212,208780.3206,5547,redacted,,Food Manufacturer,Food Processor,,,CABOT,WASHINGTON,,,,,1
515174.8083,211491.8977,5548,redacted,0.032375,Food Establishment,School,,,CABOT,WASHINGTON,,,,,1
515015.7996,211358.1896,5549,redacted,0.26,Food Establishment,Restaurant,,,CABOT,WASHINGTON,,,,,1
515023.74,211369.3195,5550,redacted,0.084,Food Establishment,Restaurant,,,CABOT,WASHINGTON,,,,,1
515063.544,211380.523,5551,redacted,0.18,Food Establishment,Convenience Store,,,CABOT,WASHINGTON,,,,,1
515174.6948,208113.9566,5552,redacted,0.063,Food Establishment,B&B,,,CABOT,WASHINGTON,,,,,1
516130.3171,211649.7542,5553,redacted,,Food Manufacturer,Food Processor,,,CABOT,WASHINGTON,,,,,1
516249.9117,211605.6043,5554,redacted,0.18,Food Establishment,Grocery,,,CABOT,WASHINGTON,,,,,1
519140.2952,206568.7471,5555,redacted,0.315,Food Establishment,Camp,,,CABOT,WASHINGTON,,,,,1
505964.8844,204376.685,5556,redacted,0.020024038,Food Manufacturer,Alcohol Manufacturer,Wine,,CALAIS,WASHINGTON,,,,,1
500382.5416,208329.678,5557,redacted,0.18,Food Establishment,Restaurant,,,CALAIS,WASHINGTON,,,,,1
503844.982,202163.911,5558,redacted,0.075145,Food Establishment,School,,,CALAIS,WASHINGTON,,,,,1
504575.8682,206464.5299,5559,redacted,0.26,Food Establishment,Restaurant,,,CALAIS,WASHINGTON,,,,,1
504575.8682,206464.5299,5560,redacted,0.05,Food Establishment,Caterer,,,CALAIS,WASHINGTON,,,,,1
500764.9283,209651.9886,5561,redacted,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",,CALAIS,WASHINGTON,,,,,1
505539.8079,207243.0842,5563,redacted,0.18,Food Establishment,Grocery,,,CALAIS,WASHINGTON,,,,,1
505233.8195,211098.5508,5564,redacted,,Food Manufacturer,Food Processor,,,CALAIS,WASHINGTON,,,,,1
497839.0615,204785.4462,5565,redacted,0.055,Food Establishment,Caterer,,,CALAIS,WASHINGTON,,,,,1
497839.0615,204785.4462,5566,redacted,0.05,Food Establishment,Home-based Business,,,CALAIS,WASHINGTON,,,,,1
473988.4202,204692.3931,5567,redacted,0.05,Food Establishment,Caterer,,,DUXBURY,WASHINGTON,,,,,1
478150.5341,202177.0459,5568,redacted,0.0525,Food Establishment,Restaurant,,,DUXBURY,WASHINGTON,,,,,1
477088.0552,194902.6305,5569,redacted,0.10115,School,School,,,DUXBURY,WASHINGTON,,,,,1
477088.0552,194902.6305,5570,redacted,0.054385,Food Establishment,School,,,DUXBURY,WASHINGTON,,,,,1
473947.3982,206403.757,5571,redacted,0.05,Food Establishment,Caterer,,,DUXBURY,WASHINGTON,,,,,1
479874.2524,202382.6355,5572,redacted,0.103295,Food Establishment,School,,,DUXBURY,WASHINGTON,,,,,1
477506.2882,200412.4896,5573,redacted,0.105,Food Establishment,B&B,,,DUXBURY,WASHINGTON,,,,,1
472869.9219,204185.8021,5574,redacted,0.13,Food Establishment,Home-based Business,,,DUXBURY,WASHINGTON,,,,,1
478124.5548,199177.0135,5575,redacted,0.294,Food Establishment,Lodging,,,DUXBURY,WASHINGTON,,,,,1
503903.4023,184396.9775,5576,redacted,0.05,Food Establishment,Convenience Store,,,BARRE,WASHINGTON,,,,,1
504055.2694,184574.8477,5579,redacted,0.05,Food Establishment,Convenience Store,,,EAST BARRE,WASHINGTON,,,,,1
505539.8079,207243.0842,5581,redacted,0.18,Food Establishment,Convenience Store,,,CALAIS,WASHINGTON,,,,,1
496567.9014,198485.8005,5582,redacted,0,Food Manufacturer,Food Processor,,,EAST MONTPELIER,WASHINGTON,,,,,1
497572.549,195685.2873,5583,redacted,0.063,Food Establishment,B&B,,,EAST MONTPELIER,WASHINGTON,,,,,1
501013.9397,196718.2716,5584,redacted,0.05,Food Establishment,Caterer,,,EAST MONTPELIER,WASHINGTON,,,,,1
501013.9397,196718.2716,5585,redacted,0.18,Food Establishment,Grocery,,,EAST MONTPELIER,WASHINGTON,,,,,1
503704.3722,196897.0219,5586,redacted,0.1365,Food Establishment,Restaurant,,,EAST MONTPELIER,WASHINGTON,,,,,1
497851.4173,193829.5991,5587,redacted,0.137725,Food Establishment,School,,,EAST MONTPELIER,WASHINGTON,,,,,1
500375.1364,198484.9119,5588,redacted,0.13447,Food Establishment,School,,,EAST MONTPELIER,WASHINGTON,,,,,1
471781.0634,188356.4398,5590,redacted,,Food Manufacturer,Food Processor,,,FAYSTON,WASHINGTON,,,,,1
466477.2188,189203.6121,5591,redacted,2.3625,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
470392.5389,187129.1814,5592,redacted,0.63,Food Establishment,Lodging,,,FAYSTON,WASHINGTON,,,,,1
469754.5322,187487.6521,5593,redacted,0.21,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
468703.6768,188437.0464,5594,redacted,1.575,Food Establishment,Lodging,,,FAYSTON,WASHINGTON,,,,,1
472234.7897,193565.7808,5595,redacted,0.021,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
470529.7382,189195.2917,5596,redacted,0.055,Food Establishment,Caterer,,,FAYSTON,WASHINGTON,,,,,1
471767.3895,187034.2411,5598,redacted,0.168,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
467870.5234,186441.0041,5599,redacted,3.675,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
467750.1961,186363.8132,5600,redacted,1.365,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
470783.2831,186894.0933,5601,redacted,0.8925,Food Establishment,Lodging,,,FAYSTON,WASHINGTON,,,,,1
471519.2356,186968.6432,5602,redacted,1.05,Food Establishment,Restaurant,,,FAYSTON,WASHINGTON,,,,,1
471407.0538,186913.5732,5603,redacted,0.252,Food Establishment,B&B,,,FAYSTON,WASHINGTON,,,,,1
469262.7264,186612.1305,5604,redacted,0.06215,Food Establishment,School,,,FAYSTON,WASHINGTON,,,,,1
468998.0667,186446.7018,5605,redacted,0.26,Food Establishment,Lodging,,,FAYSTON,WASHINGTON,,,,,1
500704.0123,183273.633,5606,redacted,0.05,Food Establishment,Caterer,,,GRANITEVILLE,WASHINGTON,,,,,1
504705.0275,193119.8112,5607,redacted,0.05,Food Establishment,Caterer,,,GRANITEVILLE,WASHINGTON,,,,,1
500687.9307,184051.4102,5608,redacted,0.05,Food Establishment,Caterer,,,GRANITEVILLE,WASHINGTON,,,,,1
508395.0023,199790.3173,5609,redacted,0.073325,Food Establishment,School,,,PLAINFIELD,WASHINGTON,,,,,1
509347.3751,209025.2763,5610,redacted,0.26,Food Establishment,Restaurant,,,MARSHFIELD,WASHINGTON,,,,,1
511887.6938,205595.93,5611,redacted,0.05,Food Establishment,Home-based Business,,,MARSHFIELD,WASHINGTON,,,,,1
512150.5952,205707.529,5612,redacted,0.26,Food Establishment,Convenience Store,,,MARSHFIELD,WASHINGTON,,,,,1
512102.7582,205707.4402,5613,redacted,0.18,Food Establishment,Convenience Store,,,MARSHFIELD,WASHINGTON,,,,,1
507919.1752,203923.1887,5614,redacted,0.05,Food Establishment,Caterer,,,MARSHFIELD,WASHINGTON,,,,,1
511799.7906,205706.8861,5615,redacted,0.13,Food Manufacturer,Bakery,,,MARSHFIELD,WASHINGTON,,,,,1
